@relation Sub1_A_64_ERT

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute class {0,1}

@data
4.668350000000000222e+00,2.554943999999999882e+00,1.775627599999999973e+01,2.804304099999999877e+01,-3.030119399999999885e+01,-1.344508100000000006e+01,1.178587399999999974e+01,-1.431740999999999930e+00,-3.618762100000000004e+01,2.032265900000000158e+01,-1.353782000000000041e+00,-1.866827699999999979e+01,1.569500000000000028e+01,9.173282000000000380e+00,-7.671982999999999997e+00,1.060033600000000042e+01,3.967713999999999963e+00,-1.390126899999999921e+01,5.092464999999999797e+00,1
9.930300000000000793e+00,2.471372999999999820e+00,4.050148200000000287e+01,1.065578700000000012e+01,2.781208300000000122e+01,-2.526361199999999840e+01,1.644458099999999945e+01,-2.228718000000000199e+00,-1.335981800000000064e+01,1.044538299999999964e+01,-2.193118000000000123e+00,-1.298979399999999984e+01,2.023409499999999994e+01,8.824896999999999991e+00,-1.010252400000000073e+01,1.117637599999999942e+01,4.301725000000000243e+00,-1.236437699999999928e+01,4.571390000000000065e+00,1
1.083221200000000017e+01,2.399796999999999958e+00,2.130374439999999936e+02,2.733178200000000047e+01,1.906136979999999994e+02,-8.318645899999999926e+01,5.562301899999999932e+01,-2.987709999999999866e+00,-4.082457699999999789e+01,2.177640099999999990e+01,-5.196854000000000084e+00,-2.684680799999999934e+01,1.417220400000000069e+01,9.425020999999999205e+00,-1.153897800000000018e+01,1.148398800000000008e+01,5.626284000000000063e+00,-5.185827999999999882e+00,5.812152000000000207e+00,1
1.802903399999999934e+01,1.782254999999999923e+00,1.248382029999999929e+02,6.856222900000000209e+01,4.779311299999999818e+01,-5.106226000000000198e+01,7.040981100000000481e+01,1.583000599999999913e+01,-2.260991100000000031e+01,3.214232899999999660e+01,9.844101999999999464e+00,-1.494924600000000048e+01,2.990651799999999838e+01,1.133473399999999920e+01,-1.198613600000000012e+01,1.491778799999999983e+01,6.456686000000000369e+00,-1.125767100000000021e+01,4.252786999999999651e+00,1
1.198593900000000012e+01,2.032487999999999850e+00,7.603233500000000333e+01,2.386711899999999886e+01,4.894779799999999881e+01,-1.993911900000000159e+01,7.003311000000000064e+00,-1.001164600000000071e+01,-2.667559699999999978e+01,1.990651700000000091e+01,-4.431117000000000417e+00,-1.572155000000000058e+01,2.093491699999999867e+01,9.842584000000000444e+00,-9.560594000000000037e+00,1.094192199999999993e+01,5.155687000000000353e+00,-1.015296500000000002e+01,7.352669999999999817e+00,1
9.965054000000000300e+00,2.535181000000000129e+00,-8.815805199999999786e+01,9.703435299999999586e+01,-2.470017110000000002e+02,-1.808430399999999949e+01,3.425747599999999693e+01,3.124911900000000031e+01,-3.009533999999999931e+00,1.369507100000000044e+01,1.245975900000000003e+01,-1.515915000000000035e+01,3.085137900000000144e+01,1.052568899999999985e+01,-8.564541999999999433e+00,1.395809500000000014e+01,5.234649000000000107e+00,-5.604970999999999925e+00,5.809220999999999968e+00,1
8.449379999999999669e+00,2.288988999999999940e+00,-8.997241400000000056e+01,5.399278999999999940e+01,-1.587823799999999892e+02,-1.947514500000000126e+01,9.456167000000000655e+00,-1.150753599999999999e+01,-1.727153300000000158e+01,9.545707999999999416e+00,-2.639800999999999842e+00,-6.784939999999999749e+00,1.459041099999999958e+01,5.506151000000000018e+00,-1.075320499999999946e+01,8.271962999999999511e+00,4.079862999999999573e+00,-4.194370000000000154e+00,4.053111000000000352e+00,1
7.009693000000000396e+00,1.894584999999999964e+00,6.449657500000000709e+01,3.275169799999999753e+01,2.256257300000000043e+01,-2.416453599999999824e+01,1.636093699999999984e+01,-6.389103999999999672e+00,-1.555593099999999929e+01,1.138125900000000001e+01,-6.437979999999999814e-01,-1.671945099999999940e+01,1.414974300000000085e+01,7.884312000000000431e+00,-7.024988999999999706e+00,6.356519999999999726e+00,3.740798999999999985e+00,-1.113114099999999951e+01,5.579765000000000086e+00,1
1.882638199999999884e+01,2.142564000000000135e+00,1.041322420000000051e+02,3.071714599999999962e+01,7.105078600000000222e+01,-3.653349500000000205e+01,2.008683200000000113e+01,-6.578450000000000131e+00,-1.482067799999999913e+01,8.413327000000000666e+00,-2.252260000000000151e+00,-7.647537999999999947e+00,6.675254999999999939e+00,5.480642999999999709e+00,-6.332410000000000316e+00,6.128987999999999658e+00,3.299173000000000133e+00,-9.036136000000000834e+00,5.325866999999999685e+00,1
2.042617900000000120e+01,2.019769999999999843e+00,4.684564799999999707e+01,2.861197999999999908e+01,1.775319100000000105e+01,-1.110017900000000068e+01,2.353340999999999905e+00,-8.438962999999999326e+00,-2.019981299999999891e+01,8.892504000000000630e+00,-2.465648999999999980e+00,-9.532951000000000619e+00,9.686947999999999226e+00,5.364775999999999989e+00,-1.008990999999999971e+01,5.848939999999999806e+00,3.574501999999999846e+00,-6.468251999999999668e+00,5.088904999999999568e+00,1
1.025750799999999963e+01,2.545389999999999819e+00,7.716798360000000230e+02,2.800530029999999897e+02,4.182439200000000028e+02,-5.984302600000000183e+01,3.253449100000000271e+01,-1.400994999999999990e+01,-1.049341229999999996e+02,3.847354599999999891e+01,-1.536606600000000000e+01,-9.022727399999999420e+01,1.544473999999999947e+01,2.503792899999999833e+01,-3.834290599999999927e+01,1.336954599999999971e+01,8.354599000000000331e+00,-1.596988100000000088e+01,5.607746999999999815e+00,1
2.228574499999999858e+01,2.687253999999999809e+00,6.164094330000000355e+02,1.113418800000000033e+02,4.750105770000000120e+02,-5.942807000000000173e+00,2.901243499999999997e+01,2.768323499999999981e+01,-5.134407099999999957e+01,2.562408699999999939e+01,5.401583999999999719e+00,-1.289994399999999963e+01,1.395760800000000046e+01,6.446096999999999966e+00,-8.102567999999999770e+00,9.862341000000000690e+00,4.730540000000000411e+00,-1.670285799999999909e+01,6.422775999999999819e+00,1
6.197890000000000121e+00,2.062228999999999868e+00,1.835999549999999942e+02,1.906167890000000114e+02,-2.860404499999999928e+01,1.783622999999999958e+00,8.610464000000000340e+01,7.414266299999999887e+01,-2.682889000000000124e+01,1.951732700000000165e+01,1.597775799999999968e+01,-1.787067100000000153e+01,3.485494099999999662e+01,1.242037099999999938e+01,-9.392208000000000112e+00,2.428340199999999882e+01,6.258405999999999914e+00,-3.924768999999999952e+00,5.851245999999999725e+00,1
5.956606399999999724e+01,1.952069999999999972e+00,-4.548520310000000109e+02,8.577480900000000474e+01,-5.862651720000000068e+02,-5.231696999999999775e+01,2.937694300000000069e+01,-1.471486200000000011e+01,-1.281068600000000046e+01,9.418710000000000804e+00,-3.311967999999999801e+00,-1.620764199999999988e+01,1.098429400000000022e+01,8.252556999999999476e+00,-1.032892400000000066e+01,4.473078000000000110e+00,3.995940000000000047e+00,-1.423709999999999987e+01,5.760873000000000133e+00,1
5.604737599999999986e+01,2.531419999999999781e+00,-1.549966679999999997e+02,7.751594599999999957e+01,-2.709703579999999761e+02,-5.470924300000000073e+01,2.408909200000000084e+01,-1.594514200000000059e+01,-2.742288599999999832e+01,1.720793499999999909e+01,-7.048479999999999634e+00,-2.114777000000000129e+01,8.033516999999999797e+00,8.343567000000000178e+00,-8.354260999999999271e+00,7.839405000000000179e+00,4.467622999999999678e+00,-1.181027199999999944e+01,1.793138799999999833e+01,1
1.177632599999999918e+01,2.972329000000000221e+00,3.593904599999999760e+01,5.050441399999999703e+01,-2.453615800000000036e+01,-2.750802099999999939e+01,1.319935399999999959e+01,-1.624473000000000056e+01,-2.490963100000000097e+01,1.209226600000000040e+01,-1.274852000000000096e+00,-1.995775899999999936e+01,1.227107400000000048e+01,8.290074000000000609e+00,-9.113573999999999842e+00,1.004154400000000003e+01,4.321341999999999572e+00,-1.151588300000000054e+01,6.779544999999999710e+00,1
1.548557399999999973e+01,2.649751999999999885e+00,1.038452549999999945e+02,3.098369200000000134e+01,7.383816199999999697e+01,-1.253331799999999951e+01,1.391281299999999987e+01,4.159834000000000032e+00,-1.927719199999999944e+01,1.412495999999999974e+01,-7.221680000000000321e-01,-1.025137199999999993e+01,1.576019100000000073e+01,7.105523999999999951e+00,-1.182783599999999957e+01,8.179009000000000640e+00,4.444257000000000346e+00,-1.108524700000000074e+01,6.582321999999999562e+00,1
6.515661999999999843e+00,1.734750999999999932e+00,4.477490699999999890e+01,6.143732599999999877e+01,-2.228398599999999874e+01,-1.759721199999999897e+01,7.736907999999999674e+00,-7.374806999999999668e+00,-1.168413100000000071e+01,1.685863700000000165e+01,4.550216999999999956e+00,-1.029723700000000086e+01,1.867099999999999937e+01,7.066628999999999827e+00,-5.883621999999999908e+00,9.121817000000000064e+00,3.939313999999999982e+00,-7.955782000000000131e+00,4.081833999999999740e+00,1
7.531975000000000087e+00,1.963599000000000094e+00,5.151796199999999715e+01,7.449649499999999591e+01,-3.417881500000000017e+01,-4.527349199999999740e+01,1.390324299999999980e+01,-2.587084899999999976e+01,-2.119364500000000007e+01,1.288197699999999912e+01,-3.266539999999999999e+00,-1.129075800000000029e+01,1.745953099999999836e+01,7.542042000000000357e+00,-7.553952999999999918e+00,6.384134999999999671e+00,3.490451000000000192e+00,-1.204503599999999963e+01,5.287518999999999636e+00,1
8.156522999999999968e+00,1.456868000000000052e+00,4.340752599999999717e+01,3.276547999999999661e+01,-2.433409999999999851e+00,-1.971060699999999954e+01,1.984427600000000069e+01,-5.973487999999999687e+00,-1.913584900000000033e+01,1.123711800000000061e+01,9.323569999999999913e-01,-8.227852000000000388e+00,1.280256200000000000e+01,5.231047000000000224e+00,-5.275635000000000296e+00,5.603469999999999729e+00,2.861298000000000119e+00,-7.950489000000000139e+00,1.791476600000000019e+01,1
5.992905999999999622e+00,2.148590000000000000e+00,1.777044500000000085e+02,4.810675499999999971e+01,9.622233099999999695e+01,-1.973905999999999850e+01,2.403647600000000040e+01,2.376726999999999812e+00,-3.593021099999999990e+01,1.519598200000000077e+01,-8.710790000000000477e-01,-1.867681699999999978e+01,1.235141300000000086e+01,8.687008000000000507e+00,-9.596828000000000358e+00,8.379122000000000625e+00,4.555277000000000243e+00,-9.870478000000000307e+00,5.770959999999999646e+00,1
1.698770599999999931e+01,4.260240999999999723e+00,9.345518199999999354e+01,3.487559199999999748e+01,4.281042099999999806e+01,-2.137699500000000086e+01,2.908059799999999839e+01,2.121402999999999928e+00,-1.358646300000000018e+01,1.038517299999999999e+01,3.788295000000000190e+00,-1.579389600000000016e+01,9.493031999999999471e+00,6.358590999999999660e+00,-9.854931000000000552e+00,6.349889000000000117e+00,4.006109999999999616e+00,-1.284763599999999961e+01,5.300353000000000314e+00,1
5.392651399999999740e+01,3.711005000000000109e+00,7.713305800000000545e+01,3.453871699999999834e+01,2.183488099999999932e+01,-2.584296600000000055e+01,1.490556800000000059e+01,-4.307777999999999885e+00,-2.730447799999999958e+01,1.628427900000000150e+01,9.802929999999999700e-01,-1.315353600000000078e+01,9.372377000000000180e+00,7.192760999999999960e+00,-9.628296999999999883e+00,6.606730999999999909e+00,3.829865999999999993e+00,-1.304782699999999984e+01,3.843869000000000202e+00,1
5.275233000000000061e+00,2.505727999999999955e+00,6.593544199999999478e+01,1.906315400000000082e+01,4.664943499999999688e+01,-3.421712000000000131e+01,2.060440300000000136e+01,-9.474520999999999304e+00,-3.359671399999999863e+01,2.490327699999999922e+01,5.216330000000000133e-01,-1.894637900000000030e+01,2.095938599999999852e+01,1.304960200000000015e+01,-1.764348199999999878e+01,1.073021999999999920e+01,6.067066999999999766e+00,-8.860941999999999652e+00,8.399395000000000167e+00,1
7.833586000000000382e+00,2.617669999999999941e+00,3.398327610000000050e+02,1.030308009999999967e+02,1.763787859999999910e+02,-1.864399500000000032e+01,2.662460099999999841e+01,1.247330700000000014e+01,-1.623246599999999873e+01,1.194944399999999973e+01,5.961865999999999666e+00,-1.493693299999999979e+01,2.664500299999999910e+01,1.005788699999999913e+01,-8.142054999999999154e+00,1.161287399999999970e+01,5.173975999999999686e+00,-1.094870399999999933e+01,7.624906000000000184e+00,1
1.448141299999999987e+01,1.645285000000000108e+00,3.079169299999999794e+02,1.193283279999999991e+02,2.041363819999999976e+02,-1.074282299999999957e+01,3.892376699999999801e+01,2.400770199999999832e+01,-4.550882299999999958e+01,2.593721999999999994e+01,2.217937000000000047e+00,-3.111478800000000078e+01,2.532014500000000012e+01,1.442825599999999930e+01,-1.351262599999999914e+01,1.307964400000000005e+01,5.367802000000000184e+00,-9.796493999999999147e+00,6.316069999999999851e+00,1
4.100956000000000046e+00,2.518908999999999843e+00,-2.542962100000000092e+01,3.548571400000000153e+01,-6.177463699999999847e+01,-1.483261099999999999e+01,1.461151800000000023e+01,3.475213999999999803e+00,-2.266075199999999867e+01,1.572743099999999927e+01,-1.437159999999999993e+00,-1.370926799999999979e+01,1.459473900000000057e+01,9.029533999999999949e+00,-9.192581000000000557e+00,9.043801000000000201e+00,4.182354000000000127e+00,-6.512531000000000070e+00,4.785363000000000255e+00,1
4.192660599999999960e+01,2.659330999999999889e+00,-2.359022200000000069e+01,1.946437600000000145e+01,-4.919771099999999819e+01,-1.651051000000000046e+00,4.202706000000000053e+00,2.721188999999999858e+00,-9.387642099999999346e+01,3.730948899999999924e+01,6.268300000000000261e-02,-5.054536600000000135e+01,4.933109300000000275e+01,1.880420200000000008e+01,-2.155652399999999957e+01,1.289021999999999935e+01,6.118908000000000236e+00,-5.663369000000000320e+00,7.867056999999999967e+00,1
2.824887000000000015e+01,2.952754999999999797e+00,9.636558000000000845e+00,5.355413000000000068e+01,-5.349959199999999981e+01,-7.498510799999999676e+01,5.223386699999999649e+01,5.849168999999999841e+00,-5.212702900000000028e+01,2.704036699999999982e+01,2.897240000000000038e+00,-2.565787800000000018e+01,2.974812100000000115e+01,1.166584899999999969e+01,-7.423601999999999812e+00,1.142341099999999976e+01,5.418846000000000274e+00,-1.030734499999999976e+01,7.685507000000000311e+00,1
1.276779699999999984e+01,1.762037000000000075e+00,1.230708529999999996e+02,8.361999199999999632e+01,-5.607628000000000057e+00,-4.638552899999999823e+01,3.601153999999999655e+01,-7.756302999999999948e+00,-6.125240199999999646e+01,3.147356299999999862e+01,1.365944000000000047e+00,-1.827530199999999994e+01,1.901182599999999923e+01,9.924720000000000653e+00,-1.205930399999999914e+01,9.475227999999999540e+00,4.664857999999999727e+00,-1.142450000000000010e+01,5.353469999999999729e+00,1
5.342980999999999980e+00,2.756997999999999838e+00,-1.033322800000000008e+01,5.080516899999999936e+01,-6.811706399999999917e+01,-2.529664700000000011e+01,1.947769299999999859e+01,3.077158999999999978e+00,-1.891384800000000155e+01,8.642948999999999771e+00,-8.290659999999999696e-01,-5.326673000000000435e+00,1.500018299999999982e+01,5.272950999999999944e+00,-8.928558000000000661e+00,7.531056000000000417e+00,3.919124000000000052e+00,-1.009361099999999922e+01,1.061155199999999965e+01,1
5.412653999999999854e+00,2.354753000000000096e+00,-8.505532999999999788e+00,3.025627499999999870e+01,-4.934160200000000174e+01,-4.103319700000000125e+01,2.346475200000000072e+01,-1.690512000000000015e+00,-3.957621000000000322e+01,1.855910899999999941e+01,-1.520721999999999907e+00,-2.098207899999999881e+01,1.078904900000000033e+01,9.122197999999999141e+00,-6.619435000000000180e+00,8.814882000000000772e+00,3.956357000000000124e+00,-1.187063099999999949e+01,4.703628000000000142e+00,1
2.406998899999999963e+01,1.285029999999999895e+00,-4.207394099999999781e+01,7.517133000000000287e+00,-4.765570999999999913e+01,-3.313312100000000271e+01,2.282729600000000048e+01,-4.886402999999999608e+00,-1.006912200000000013e+01,9.631448000000000675e+00,3.528573999999999877e+00,-8.945878999999999692e+00,1.102190599999999954e+01,5.451266000000000389e+00,-6.090106999999999715e+00,7.584787000000000390e+00,3.430213000000000179e+00,-7.138582000000000427e+00,5.047540999999999833e+00,1
9.240588999999999942e+00,2.193760999999999850e+00,-6.319160000000000110e+00,4.484972700000000145e+01,-5.756976099999999974e+01,-2.016021900000000144e+01,1.681518399999999858e+01,5.248883000000000187e+00,-1.853978499999999840e+01,1.253815299999999944e+01,1.485657000000000005e+00,-1.206853100000000012e+01,8.963506000000000640e+00,5.118051000000000350e+00,-7.389457000000000164e+00,7.556174000000000390e+00,2.727424000000000071e+00,-1.181833800000000068e+01,4.382299999999999862e+00,1
1.040731300000000026e+01,2.370801000000000158e+00,1.138502370000000070e+02,2.530368599999999901e+01,7.951997599999999977e+01,-7.354485699999999326e+01,3.358195500000000067e+01,-1.936815899999999857e+01,-5.145961599999999692e+01,1.871061500000000066e+01,-6.068431000000000353e+00,-1.212845000000000084e+01,2.560276899999999856e+01,8.864160999999999291e+00,-1.359395300000000084e+01,9.204527999999999821e+00,4.276216999999999935e+00,-4.334799000000000291e+00,3.855534000000000017e+00,1
2.357664999999999900e+00,2.235386999999999791e+00,1.871725260000000048e+02,7.925594499999999698e+01,9.385276399999999342e+01,-1.380166400000000060e+01,1.724720999999999904e+01,1.261449200000000026e+01,-7.844134000000000384e+00,7.548751000000000211e+00,3.926178999999999863e+00,-1.566792500000000032e+01,2.075101099999999832e+01,8.752955999999999293e+00,-6.577444999999999986e+00,9.665827000000000169e+00,4.267934000000000339e+00,-8.860474999999999213e+00,5.319417999999999758e+00,1
